f_1_name,f_2_name,event_date,Y,delta_reach_cm,delta_height_cm,delta_age,delta_SlpM,delta_Str_Acc,delta_SApM,delta_Str_Def,delta_TD_Avg,delta_TD_Acc,delta_TD_Def,delta_Sub_Avg
Robert Bryczek,Cam Rowston,2026-05-02,0,-7.6200000000000045,-7.6200000000000045,4.544832306639286,-1.7999999999999998,-0.10999999999999999,2.3899999999999997,0.030000000000000027,-0.9800000000000001,0.56,0.37999999999999995,0.10000000000000003
Kevin Christian,Junior Tafa,2026-05-02,0,12.699999999999989,10.159999999999997,1.6673511293634498,-1.3399999999999999,0.05999999999999994,0.8399999999999999,-0.12,0.0,0.0,-0.21999999999999997,1.9
Gerald Meerschaert,Jacob Malkoun,2026-05-02,0,10.160000000000025,10.159999999999997,7.687885010266939,-1.2800000000000002,-0.11000000000000004,1.1099999999999999,-0.020000000000000018,-3.6899999999999995,-0.13,-0.15000000000000002,0.7
Colby Thicknesse,Vince Morales,2026-05-02,1,-2.5400000000000205,0.0,-8.61054072553046,-0.2999999999999998,0.03999999999999998,-0.98,0.0,-0.039999999999999925,-0.39999999999999997,-0.3,1.2
Ben Johnston,Wes Schultz,2026-05-02,0,-2.5400000000000205,7.6200000000000045,5.828884325804243,-1.9000000000000001,0.29,-2.0999999999999996,-0.14,0.1499999999999999,0.79,1.0,-3.6
Themba Gorimbo,Jonathan Micallef,2026-05-02,0,0.0,2.539999999999992,8.112251882272414,-1.15,0.13000000000000006,-1.8900000000000001,-0.050000000000000044,3.4399999999999995,0.2,0.06999999999999995,-0.29999999999999993
Dom Mar Fan,Kody Steele,2026-05-02,0,10.159999999999997,5.0800000000000125,-4.911704312114988,-0.41999999999999993,0.24000000000000005,-3.89,-0.08000000000000002,0.77,0.25,-0.38,-0.2
Youssef Zalal,Aljamain Sterling,2026-04-25,0,2.539999999999992,7.6200000000000045,-7.096509240246409,-1.48,-0.020000000000000018,-0.3599999999999999,0.050000000000000044,-0.7,-0.010000000000000009,0.11000000000000004,0.7000000000000001
Joselyne Edwards,Norma Dumont,2026-04-25,1,7.6200000000000045,2.539999999999992,-4.993839835728952,0.7600000000000002,0.030000000000000027,0.9299999999999997,-0.14,-0.1399999999999999,-0.18000000000000005,-0.08999999999999997,0.6
Rafa Garcia,Alexander Hernandez,2026-04-25,1,-5.079999999999984,-5.079999999999984,-1.8425735797399057,0.04999999999999982,0.03999999999999998,-0.03000000000000025,0.020000000000000018,2.17,0.10000000000000003,0.08999999999999997,0.30000000000000004
Davey Grant,Adrian Luna Martinetti,2026-04-25,1,-5.0800000000000125,0.0,9.670088980150584,-3.2200000000000006,-0.12999999999999995,-5.260000000000001,0.07000000000000006,-1.05,0.04999999999999999,-0.35,0.2
Raoni Barcelos,Montel Jackson,2026-04-25,1,-20.319999999999993,-7.6200000000000045,4.982888432580424,1.6300000000000003,-0.010000000000000009,2.8400000000000003,0.0,-0.20000000000000018,-0.32,0.19999999999999996,0.39999999999999997
Marcus Buchecha,Ryan Spann,2026-04-25,0,-5.079999999999984,-7.6200000000000045,1.6235455167693331,-1.5199999999999998,0.10999999999999999,-1.77,0.07,0.81,-0.18000000000000002,-0.59,-1.2999999999999998
Rodolfo Vieira,Eric McConico,2026-04-25,0,-10.160000000000025,0.0,0.6187542778918527,0.5100000000000002,0.08000000000000002,1.2300000000000004,0.03999999999999998,2.23,-0.78,-0.08000000000000007,0.9
Jackson McVey,Sedriques Dumas,2026-04-25,1,-5.079999999999984,5.079999999999984,-3.633127994524301,4.54,0.24999999999999994,0.73,-0.30000000000000004,-1.3,-0.31,-0.33,1.0
Mayra Bueno Silva,Michelle Montague,2026-04-25,0,-5.0800000000000125,-7.6200000000000045,2.2614647501711147,0.75,0.08000000000000007,2.2399999999999998,0.10000000000000003,-3.04,-0.30000000000000004,0.64,1.3
Cody Durden,Jafel Filho,2026-04-25,1,-2.539999999999992,0.0,2.1026694045174494,1.4600000000000002,0.03999999999999998,2.1799999999999997,0.0,1.5900000000000003,0.020000000000000018,0.06000000000000005,-1.1
Francis Marshall,Lucas Brennan,2026-04-25,1,0.0,-2.5400000000000205,1.253935660506503,2.59,0.09000000000000002,1.25,0.030000000000000027,2.71,0.47,0.55,-0.5
Victor Valenzuela,Max Griffin,2026-04-25,1,-12.699999999999989,-5.0800000000000125,-8.197125256673516,-0.22999999999999998,-0.06999999999999995,1.1199999999999997,-0.06999999999999995,-0.8099999999999999,-0.07999999999999996,-0.1399999999999999,-0.2
Talita Alencar,Julia Polastri,2026-04-25,1,-12.700000000000017,-2.539999999999992,7.381245722108147,-3.13,-0.20000000000000007,-1.5099999999999998,-0.07999999999999996,2.3899999999999997,-0.51,0.09000000000000008,0.2
Gilbert Burns,Mike Malott,2026-04-18,0,-5.079999999999984,-7.619999999999976,5.300479123887747,-0.8599999999999994,0.0,0.5900000000000003,-0.040000000000000036,0.41000000000000014,-0.15000000000000002,-0.039999999999999925,-0.29999999999999993
Charles Jourdain,Kyler Phillips,2026-04-18,1,-7.6200000000000045,2.539999999999992,-0.4599589322381945,0.6100000000000003,0.06,0.28000000000000025,-0.019999999999999907,-2.44,-0.26,-0.29,0.3
Mandel Nallo,Jai Herbert,2026-04-18,0,-5.0800000000000125,-2.539999999999992,-1.2019164955509893,5.07,0.16999999999999998,1.6900000000000004,0.020000000000000018,-0.42,-0.21,0.33999999999999997,0.0
Karine Silva,Jasmine Jasudavicius,2026-04-18,0,-2.539999999999992,-5.0800000000000125,-4.755646817248461,-1.23,-0.06,-0.7199999999999998,0.010000000000000009,-0.7,0.03999999999999998,-0.49,1.1
Gauge Young,Thiago Moises,2026-04-18,1,0.0,0.0,-5.311430527036276,3.8000000000000003,0.10000000000000003,0.7199999999999998,-0.030000000000000027,-0.6200000000000001,0.010000000000000009,0.24,-1.1
Dennis Buzukja,Marcio Barbosa,2026-04-18,0,0.0,7.6200000000000045,0.6379192334017816,-2.8,-0.03999999999999998,-1.8600000000000003,-0.040000000000000036,0.62,0.27,-0.25,0.2
Julien Leblanc,Robert Valentin,2026-04-18,0,-7.6200000000000045,0.0,3.1895961670088973,0.3899999999999999,0.10999999999999999,0.23999999999999977,0.13,-0.59,-0.5,-0.55,-1.8
Gokhan Saricam,Tanner Boser,2026-04-18,1,0.0,2.539999999999992,0.4243668720054785,1.0499999999999998,-0.06000000000000005,3.1799999999999997,-0.18999999999999995,0.0,0.0,0.31000000000000005,0.0
Melissa Croden,Daria Zhelezniakova,2026-04-18,1,0.0,0.0,4.78302532511978,0.13999999999999968,0.06999999999999995,-1.25,-0.050000000000000044,1.71,-0.5,0.16000000000000003,0.3
JJ Aldrich,Jamey-Lyn Horth,2026-04-18,1,2.5400000000000205,-5.0800000000000125,-2.502395619438744,0.1200000000000001,-0.009999999999999953,1.6999999999999997,-0.020000000000000018,-0.28,-0.16999999999999998,-0.13,-0.2
John Yannis,Jamie Siraj,2026-04-18,1,10.160000000000025,0.0,-0.024640657084191275,1.35,0.24,-3.66,0.24,0.0,0.0,0.8,0.0
Carlos Ulberg,Jiri Prochazka,2026-04-11,1,-7.619999999999976,2.539999999999992,1.9356605065023942,0.96,0.0,-1.6399999999999997,0.06,0.040000000000000036,0.0,0.16999999999999993,0.0
Azamat Murzakanov,Paulo Costa,2026-04-11,0,-2.539999999999992,-7.619999999999976,2.0232717316906204,-1.75,-0.029999999999999916,-2.76,0.07000000000000006,0.38000000000000006,-0.21999999999999997,0.10999999999999999,0.2
Curtis Blaydes,Josh Hokit,2026-04-11,0,17.78,7.6200000000000045,6.7323750855578375,-5.109999999999999,-0.12,-2.5200000000000005,0.050000000000000044,1.3900000000000001,0.0,-0.42000000000000004,-0.4
Dominick Reyes,Johnny Walker,2026-04-11,1,-12.699999999999989,-5.0800000000000125,2.258726899383987,1.0900000000000003,-0.010000000000000009,0.4099999999999997,0.02999999999999997,-0.10999999999999999,-0.21999999999999997,0.25,-0.49999999999999994
Cub Swanson,Nate Landwehr,2026-04-11,1,-5.079999999999984,-2.539999999999992,4.5941136208076685,-0.71,0.06,-1.9699999999999998,0.07999999999999996,0.27,0.09000000000000002,-0.07999999999999996,-0.29999999999999993
Patricio Pitbull,Aaron Pico,2026-04-11,0,-7.6200000000000045,-5.0800000000000125,9.215605749486649,-3.39,-0.08000000000000002,1.5000000000000004,0.10000000000000003,-5.28,-0.16999999999999998,0.74,0.5
Kevin Holland,Randy Brown,2026-04-11,1,7.6200000000000045,0.0,-2.329911019849419,-0.14999999999999947,0.020000000000000018,-0.14000000000000012,-0.030000000000000027,0.08000000000000007,0.019999999999999962,-0.17000000000000004,0.09999999999999998
Mateusz Gamrot,Esteban Ribovics,2026-04-11,1,2.5400000000000205,0.0,5.377138945927445,-4.06,0.08000000000000002,-3.02,0.05999999999999994,4.87,-0.28,0.16999999999999993,0.0
Tatiana Suarez,Loopy Godinez,2026-04-11,1,12.699999999999989,7.6200000000000045,2.7159479808350397,-1.5699999999999998,0.10999999999999999,-2.31,-0.18,1.5299999999999994,0.030000000000000027,-0.19000000000000006,-0.10000000000000009
Kelvin Gastelum,Vicente Luque,2026-04-11,0,-10.159999999999997,-5.0800000000000125,0.09308692676249564,-1.15,-0.08000000000000002,-1.7200000000000002,0.05999999999999994,0.15000000000000002,-0.13,0.010000000000000009,-0.6
Charles Radtke,Francisco Prado,2026-04-11,1,7.6200000000000045,-2.5400000000000205,11.937029431895962,-1.1800000000000002,0.10000000000000003,-1.8599999999999994,0.0,1.23,0.25,0.6,-0.30000000000000004
Chris Duncan,Renato Moicano,2026-04-04,0,-2.539999999999992,-2.539999999999992,-3.9698836413415464,0.7300000000000004,-0.03999999999999998,1.0200000000000005,-0.08999999999999997,1.24,0.0,-0.08999999999999997,0.0
Tabatha Ricci,Virna Jandiroba,2026-04-04,0,-7.6200000000000045,-5.0800000000000125,-6.729637234770703,1.73,-0.03999999999999998,1.9700000000000002,0.019999999999999907,-0.6200000000000001,-0.020000000000000018,-0.06999999999999995,-1.2999999999999998
Abdul Rakhman Yakhyaev,Brendson Ribeiro,2026-04-04,1,-7.6200000000000045,-2.539999999999992,-4.320328542094458,5.6000000000000005,0.26000000000000006,-1.69,0.05999999999999994,10.26,0.33,0.79,6.800000000000001
Rafael Estevam,Ethyn Ewing,2026-04-04,0,0.0,5.0800000000000125,-0.47364818617385396,-5.040000000000001,-0.16000000000000003,-0.6300000000000003,-0.18,3.2300000000000004,-0.26999999999999996,-0.33999999999999997,0.2
Tommy McMillen,Manolo Zecchini,2026-04-04,1,15.240000000000009,10.159999999999997,-1.147159479808348,6.149999999999999,0.25,-7.28,0.12999999999999995,0.0,0.0,0.83,0.0
Robert Ruchala,Jose Delano,2026-04-04,0,5.079999999999984,0.0,-1.6728268309377157,-5.06,-0.3,1.7000000000000002,-0.23000000000000004,1.0,0.22,-0.040000000000000036,0.0
Guilherme Pat,Thomas Petersen,2026-04-04,0,17.78,12.700000000000017,0.941820670773442,-0.3999999999999999,0.020000000000000018,-0.5800000000000001,-0.030000000000000027,-3.01,-0.43,0.13,-0.4
Stewart Nicoll,Alessandro Costa,2026-04-04,0,-5.0800000000000125,2.539999999999992,-0.2026009582477748,-0.22999999999999998,-0.07,2.1399999999999997,-0.07000000000000006,0.8599999999999999,-0.15000000000000002,-0.58,-0.4
Darrius Flowers,Lando Vannata,2026-04-04,1,0.0,0.0,-2.447638603696099,-1.3899999999999997,0.04999999999999999,0.6399999999999997,-0.12000000000000005,0.4099999999999999,0.08000000000000002,0.0,0.10000000000000003
Hailey Cowan,Alice Pereira,2026-04-04,0,-10.159999999999997,0.0,13.85352498288843,-0.16999999999999993,0.07,-0.18999999999999995,-0.26,1.95,0.42,0.050000000000000044,0.0
Tresean Gore,Azamat Bekoev,2026-04-04,1,7.6200000000000045,0.0,1.5249828884325822,-1.1600000000000001,-0.030000000000000027,0.16999999999999993,0.09000000000000002,-1.57,0.29,0.20999999999999996,1.0
Dione Barbosa,Melissa Gatto,2026-04-04,1,-7.6200000000000045,2.539999999999992,3.983572895277206,-1.2600000000000002,-0.03999999999999998,-0.27,0.09999999999999998,0.6299999999999999,0.16999999999999998,0.050000000000000044,1.2999999999999998
Kai Kamaka III,Dakota Hope,2026-04-04,1,2.539999999999992,2.5400000000000205,2.0670773442847334,-1.67,0.18,-1.33,0.23000000000000004,0.51,0.2,-0.44999999999999996,0.2
Israel Adesanya,Joe Pyfer,2026-03-28,0,12.699999999999989,5.079999999999984,7.156741957563316,0.5100000000000002,0.03999999999999998,0.0,0.030000000000000027,-1.4,-0.21,0.14,-0.8
Maycee Barber,Alexa Grasso,2026-03-28,0,-2.539999999999992,0.0,-4.7720739219712485,0.4499999999999993,0.12000000000000005,-0.9300000000000002,-0.029999999999999916,1.1600000000000001,0.10000000000000003,-0.030000000000000027,-0.6
Michael Chiesa,Niko Price,2026-03-28,1,-2.539999999999992,2.539999999999992,1.812457221081452,-3.0900000000000003,-0.02999999999999997,-3.8400000000000003,0.08999999999999997,2.05,0.16999999999999998,0.15000000000000002,0.4
Julian Erosa,Lerryan Douglas,2026-03-28,0,5.0800000000000125,10.159999999999997,5.738535249828882,-2.49,-0.16000000000000003,1.4899999999999993,-0.15000000000000002,1.73,0.43,0.61,0.7
Yousri Belgaroui,Mansur Abdul-Malik,2026-03-28,1,-2.539999999999992,10.159999999999997,5.347022587268992,2.82,0.2,-2.3200000000000003,0.16999999999999998,-1.3599999999999999,0.5900000000000001,-0.16999999999999993,-0.3
Kyle Nelson,Terrance McKinney,2026-03-28,0,-5.079999999999984,2.539999999999992,3.405886379192335,-2.93,-0.10000000000000003,1.13,0.10000000000000003,-2.13,-0.17,-0.05999999999999994,-1.6
Tofiq Musayev,Ignacio Bahamondes,2026-03-28,1,-15.240000000000009,-15.240000000000009,7.698836413415471,-4.15,0.0,-2.33,-0.050000000000000044,2.3,0.6,-0.19999999999999996,-0.6
Chase Hooper,Lance Gibson Jr.,2026-03-28,0,5.0800000000000125,10.159999999999997,-4.610540725530459,2.1,0.03999999999999998,-1.2200000000000002,-0.17000000000000004,0.7600000000000002,-0.34,-0.19999999999999996,2.1
Tyrell Fortune,Marcin Tybura,2026-03-28,1,-7.6200000000000045,-7.6200000000000045,-4.648870636550313,-1.56,0.020000000000000018,-0.1299999999999999,0.019999999999999907,1.7,0.26999999999999996,0.30000000000000004,-0.1
Gabriella Fernandes,Casey O'Neill,2026-03-28,0,-7.6200000000000045,0.0,4.150581793292265,-4.38,-0.06,-0.22000000000000064,-0.039999999999999925,-0.98,-0.16000000000000003,-0.019999999999999907,-0.49999999999999994
Navajo Stirling,Bruno Lopes,2026-03-28,1,12.699999999999989,5.079999999999984,-4.539356605065024,3.3600000000000003,0.11000000000000004,-1.5899999999999999,0.039999999999999925,-1.0699999999999998,0.05000000000000002,-0.29000000000000004,0.0
Alexia Thainara,Bruna Brasil,2026-03-28,1,5.0800000000000125,-5.079999999999984,-2.2012320328542074,2.06,-0.13999999999999996,-1.29,0.06999999999999995,3.31,0.04999999999999993,0.43000000000000005,1.7
Movsar Evloev,Lerone Murphy,2026-03-21,1,-2.539999999999992,-5.079999999999984,-2.5598904859685163,-0.4299999999999997,-0.040000000000000036,0.1499999999999999,0.010000000000000009,3.58,-0.020000000000000018,0.16999999999999998,-0.3
Michael Aswell Jr.,Luke Riley,2026-03-21,0,0.0,-2.539999999999992,-1.245722108145106,2.04,-0.14999999999999997,3.7100000000000004,-0.12,0.24,0.25,0.18000000000000005,0.0
Sam Patterson,Michael Page,2026-03-21,0,-2.539999999999992,0.0,-9.065023956194384,0.3400000000000003,-0.20999999999999996,1.55,-0.12,0.6299999999999999,0.33999999999999997,-0.36999999999999994,1.6
Iwo Baraniewski,Austen Lane,2026-03-21,1,-17.78,-15.240000000000009,-11.030800821355232,8.649999999999999,0.06999999999999995,6.2,0.13,-1.5,-0.28,0.6699999999999999,0.0
Roman Dolidze,Christian Leroy Duncan,2026-03-21,0,-7.6200000000000045,0.0,7.022587268993842,-1.2399999999999998,-0.15999999999999998,1.12,-0.040000000000000036,0.8299999999999998,0.27,-0.31,0.7
Kurtis Campbell,Danny Silva,2026-03-21,0,7.6200000000000045,5.079999999999984,-5.492128678986997,-2.8499999999999996,-0.06000000000000005,-4.47,-0.09999999999999998,6.699999999999999,0.040000000000000036,-0.25,-0.2
Axel Sola,Mason Jones,2026-03-21,0,0.0,5.079999999999984,-2.3956194387405887,-1.9100000000000001,0.030000000000000027,0.8399999999999999,0.10999999999999999,-1.2599999999999998,-0.19000000000000006,-0.73,-0.2
Losene Keita,Nathaniel Wood,2026-03-21,0,7.6200000000000045,2.5400000000000205,-4.646132785763179,-2.1699999999999995,-0.08000000000000002,0.21999999999999975,0.07999999999999996,-1.35,-0.48,0.27,-0.5
Mario Pinto,Felipe Franco,2026-03-21,1,7.6200000000000045,10.160000000000025,2.8610540725530456,1.04,0.18999999999999995,-0.6199999999999999,0.19999999999999996,-0.6400000000000001,-0.10999999999999999,0.13,0.9
Mantas Kondratavicius,Antonio Trocoli,2026-03-21,1,-12.699999999999989,-7.6200000000000045,-8.610540725530456,3.6999999999999997,0.18000000000000005,-4.0,0.30999999999999994,1.92,0.51,0.49000000000000005,0.5
Louie Sutherland,Brando Pericic,2026-03-21,0,-7.6200000000000045,-5.0800000000000125,0.48186173853525105,-9.19,0.1100000000000001,-2.23,-0.27999999999999997,4.95,0.42,-0.71,0.0
Shem Rock,Abdul-Kareem Al-Selwady,2026-03-21,0,10.159999999999997,7.6200000000000045,1.4264202600958278,-1.5800000000000005,-0.019999999999999962,0.9700000000000002,-0.10999999999999999,-0.47,-0.1,0.33999999999999997,0.0
Ravena Oliveira,Shanelle Dyer,2026-03-21,0,0.0,-2.539999999999992,4.16974674880219,-5.8,-0.16000000000000003,-2.9999999999999996,-0.04999999999999999,0.18000000000000005,0.42,-0.54,0.0
Kevin Vallejos,Josh Emmett,2026-03-14,1,-5.0800000000000125,2.5400000000000205,-16.763860369609855,2.45,0.13,-0.10999999999999943,-0.020000000000000018,-0.41000000000000003,-0.07999999999999996,0.41,-0.1
Gillian Robertson,Amanda Lemos,2026-03-14,1,-5.079999999999984,2.539999999999992,-7.9863107460643405,-0.040000000000000036,-0.07000000000000006,-0.1499999999999999,0.11000000000000004,1.7399999999999998,-0.24,-0.25,0.20000000000000007
Andre Fili,Jose Delgado,2026-03-14,0,0.0,0.0,7.822039698836413,-3.5900000000000003,-0.17000000000000004,-0.40000000000000036,-0.010000000000000009,0.7300000000000002,0.06,0.20999999999999996,0.2
Harry Hardwick,Marwan Rahiki,2026-03-14,0,-2.539999999999992,0.0,7.611225188227241,-2.2800000000000002,-0.10000000000000003,2.639999999999999,-0.12999999999999995,0.0,0.0,-1.0,-0.8
Oumar Sy,Ion Cutelaba,2026-03-14,0,20.319999999999993,7.6200000000000045,-1.9356605065023977,-0.7199999999999998,0.04999999999999999,-1.5499999999999998,0.2,-1.5699999999999994,-0.16000000000000003,-0.09999999999999998,0.0
Bruno Silva,Charles Johnson,2026-03-14,0,-12.700000000000017,-12.699999999999989,0.821355236139631,-0.5899999999999999,0.020000000000000018,0.8399999999999999,-0.040000000000000036,1.47,0.07999999999999999,0.05999999999999994,-0.2
Chris Curtis,Myktybek Orolbai,2026-03-14,0,2.539999999999992,0.0,10.57631759069131,2.7399999999999998,0.0,3.05,0.030000000000000027,-8.77,-0.59,0.24,-0.5
Vitor Petrino,Steven Asplund,2026-03-14,1,-2.539999999999992,-7.6200000000000045,0.8815879534565347,-6.8100000000000005,-0.030000000000000027,-3.9299999999999997,0.010000000000000009,2.6,0.46,-0.20999999999999996,0.7
Elijah Smith,SuYoung You,2026-03-14,1,15.240000000000009,7.6200000000000045,-6.735112936344969,2.03,0.010000000000000009,0.9500000000000002,-0.22000000000000003,-1.2799999999999998,0.06000000000000005,-0.13,0.7000000000000001
Bolaji Oki,Manoel Sousa,2026-03-14,0,7.619999999999976,2.5400000000000205,1.5523613963039011,2.2699999999999996,0.0,1.4100000000000001,0.09999999999999998,1.02,0.57,0.15000000000000002,-1.6
Brad Tavares,Eryk Anders,2026-03-14,0,-2.539999999999992,0.0,-0.6680355920602281,-0.029999999999999805,-0.03999999999999998,-0.7100000000000004,0.040000000000000036,-1.1300000000000001,0.010000000000000009,0.0,-0.1
Bia Mesquita,Montse Rendon,2026-03-14,1,-2.539999999999992,-10.159999999999997,-2.0588637919233435,1.5699999999999994,0.29999999999999993,-2.38,0.14,1.66,0.38,-0.85,3.3000000000000003
Hecher Sosa,Luan Lacerda,2026-03-14,1,-2.539999999999992,5.079999999999984,-2.6283367556468136,0.47000000000000064,0.04999999999999999,-3.6500000000000004,0.12,-0.8199999999999998,-0.030000000000000027,0.029999999999999916,0.4
Sam Hughes,Piera Rodriguez,2026-03-14,0,2.539999999999992,5.079999999999984,0.37234770704996834,0.3700000000000001,0.009999999999999953,1.5600000000000005,0.04999999999999993,-2.92,-0.21000000000000002,-0.18000000000000005,0.2
Charles Oliveira,Max Holloway,2026-03-07,1,12.700000000000017,-2.539999999999992,2.1300479123887754,-3.68,0.07000000000000006,-1.5600000000000005,-0.09999999999999998,2.06,-0.14,-0.27,2.3000000000000003
Caio Borralho,Reinier de Ridder,2026-03-07,1,-7.6200000000000045,-7.6200000000000045,-2.3600273785078727,1.0,0.08000000000000007,0.25,0.13999999999999996,-1.31,0.21000000000000002,0.36,-0.19999999999999996
Rob Font,Raul Rosas Jr.,2026-03-07,0,10.159999999999997,-2.539999999999992,17.28952772073922,3.7700000000000005,0.030000000000000027,2.29,0.04999999999999993,-5.3999999999999995,-0.25000000000000006,0.12,-0.6000000000000001
Michael Johnson,Drew Dober,2026-03-07,0,7.619999999999976,5.0800000000000125,2.376454483230667,-0.21000000000000085,-0.019999999999999962,-0.5500000000000003,0.04999999999999993,-0.040000000000000036,0.22,0.2300000000000001,-0.1
Brunno Ferreira,Gregory Rodrigues,2026-03-07,0,-7.6200000000000045,-12.699999999999989,-0.714579055441483,-2.2600000000000002,-0.020000000000000018,-1.0300000000000002,0.010000000000000009,-0.8999999999999999,-0.12000000000000002,-0.25,0.19999999999999996
Cody Garbrandt,Xiao Long,2026-03-07,1,-12.700000000000017,0.0,6.7679671457905535,-2.2699999999999996,-0.06999999999999995,-0.18999999999999995,0.07999999999999996,0.10999999999999999,-0.05000000000000002,-0.009999999999999898,0.0
Cody Brundage,Donte Johnson,2026-03-07,0,-5.0800000000000125,10.159999999999997,4.695414099931554,-0.6099999999999999,0.030000000000000027,0.9500000000000002,-0.10999999999999999,-0.19999999999999996,-0.5900000000000001,-0.08999999999999997,-0.19999999999999996
Alberto Montes,Ricky Turcios,2026-03-07,1,-5.0800000000000125,-5.079999999999984,-0.9856262833675551,0.5800000000000001,0.20999999999999996,0.6000000000000005,0.08999999999999997,-0.85,-0.17,0.33,6.5
Nyamjargal Tumendemberel,Cody Durden,2026-03-07,1,10.159999999999997,0.0,-6.9815195071868565,-0.52,-0.020000000000000018,-1.4699999999999998,0.030000000000000027,-0.6200000000000001,0.010000000000000009,0.0,1.4000000000000001
Jesus Aguilar,Sumudaerji,2026-03-07,0,-25.400000000000006,-10.159999999999997,-0.14510609171800226,-1.8600000000000003,-0.12,0.0,-0.020000000000000018,0.76,-0.08000000000000002,-0.27999999999999997,0.6000000000000001
