f_1_name,f_2_name,f_1_odds,f_2_odds,event_date,Y,delta_reach_cm,delta_height_cm,delta_age,delta_SlpM,delta_Str_Acc,delta_SApM,delta_Str_Def,delta_TD_Avg,delta_TD_Acc,delta_TD_Def,delta_Sub_Avg,delta_elo,delta_win_streak,delta_loss_streak,delta_win_rate_last_5,delta_ufc_win_rate,delta_ufc_fights,delta_rank,is_ranked_f1,is_ranked_f2,delta_win_rate_3y,delta_SlpM_3y,delta_SApM_3y,delta_TD_Def_3y
Brian Ortega,Thiago Tavares,1.71,2.14,2015-06-06,1,-2.5400000000000205,2.539999999999992,-6.286105407255306,1.8399999999999999,-0.030000000000000027,4.07,-0.13,-2.9,-0.16999999999999998,-0.07999999999999996,-0.6,-59.0034245382235,-2,0,-0.30000000000000004,-0.1428571428571429,-14,9.0,1.0,0.0,0.5,0.029999999999999583,0.0,0.0
Tim Boetsch,Dan Henderson,1.71,2.14,2015-06-06,0,-0.0,2.539999999999992,-10.431211498973305,0.4900000000000002,0.030000000000000027,0.19999999999999973,0.05999999999999994,-0.07000000000000006,-0.18,0.020000000000000018,0.5,21.85113647044227,0,-1,0.2,0.0625,2,-0.0,0.0,0.0,-0.0,0.4900000000000002,0.19999999999999973,0.020000000000000018
Matt Mitrione,Ben Rothwell,1.66,2.24,2015-06-06,0,10.159999999999997,-2.539999999999992,3.258042436687198,-0.16000000000000014,0.08000000000000002,-1.8399999999999999,0.17000000000000004,-0.68,-0.34,-0.1499999999999999,0.29999999999999993,58.13441060578657,1,0,0.20000000000000007,0.1785714285714286,5,-0.0,0.0,0.0,-0.0,-0.15999999999999925,-1.8400000000000003,-0.1499999999999999
Dustin Poirier,Yancy Medeiros,1.53,2.53,2015-06-06,1,-7.6200000000000045,-2.5400000000000205,-1.3689253935660517,0.8799999999999999,0.13,-1.0999999999999996,0.050000000000000044,0.8199999999999998,-0.15000000000000002,-0.08999999999999997,0.5,72.4361030746552,-1,0,0.30000000000000004,0.25,8,0.0,0.0,0.0,0.0,0.8800000000000008,-1.0999999999999996,-0.08999999999999997
Joe Soto,Anthony Birchak,1.97,1.84,2015-06-06,0,-10.159999999999997,-5.0800000000000125,-0.8487337440109499,-0.5700000000000003,0.04999999999999999,1.7000000000000002,0.10999999999999999,0.37,0.06999999999999998,0.08999999999999997,1.4,3.724526998503279,0,0,-0.0,-0.0,0,-0.0,0.0,0.0,-0.0,-0.5700000000000003,1.7000000000000002,0.08999999999999997
Ricardo Abreu,Jake Collier,1.72,2.13,2015-06-06,0,0.0,-10.159999999999997,4.4955509924709105,-2.01,-0.13,-1.1,0.18000000000000005,1.42,0.08999999999999997,0.32999999999999996,0.09999999999999998,32.73630679352209,1,-1,1.0,1.0,0,-0.0,0.0,0.0,-0.0,-2.01,-1.1,0.32999999999999996
Shawn Jordan,Derrick Lewis,2.51,1.53,2015-06-06,1,-10.159999999999997,-7.6200000000000045,0.2984257357974016,0.45999999999999996,0.020000000000000018,0.5099999999999998,0.08999999999999997,1.44,0.13,0.25,0.1,4.770357747547223,1,0,-0.15000000000000002,-0.125,4,-9.0,0.0,1.0,0.0,0.4600000000000004,0.5100000000000002,0.2499999999999999
Omari Akhmedov,Brian Ebersole,2.09,1.75,2015-06-06,1,0.0,0.0,-6.872005475701574,0.6500000000000004,-0.14999999999999997,0.6999999999999997,-0.010000000000000009,0.8800000000000001,0.22,0.040000000000000036,0.1,-28.85386375939993,0,0,0.06666666666666665,-0.04761904761904767,-4,0.0,0.0,0.0,0.0,0.6500000000000004,0.6999999999999997,0.040000000000000036
Christos Giagos,Chris Wade,2.0,1.81,2015-06-06,0,2.539999999999992,-0.0,-2.3162217659137596,1.3299999999999998,-0.12000000000000005,1.46,-0.010000000000000009,0.23999999999999977,-0.15000000000000002,-0.030000000000000027,-0.7000000000000001,-32.0339763347622,-1,0,-0.5,-0.5,0,-0.0,0.0,0.0,-0.0,1.3299999999999998,1.46,-0.030000000000000027
Justin Edwards,Joe Proctor,2.4,1.58,2015-06-06,0,-5.079999999999984,-0.0,2.5379876796714527,-0.71,0.06,-0.6100000000000003,-0.07999999999999996,2.14,0.26,-0.42999999999999994,-0.8,-43.65108292707259,0,1,-0.19999999999999996,-0.26666666666666666,1,-0.0,0.0,0.0,-0.0,-0.71,-0.6100000000000003,-0.42999999999999994
Leonardo Morales,Jose Quinonez,1.88,1.93,2015-06-06,0,0.0,-0.0,-2.403832991101986,-1.5500000000000003,0.019999999999999962,-0.9500000000000002,-0.06000000000000005,-2.7,-0.47,0.2,-0.6,-0.0,0,0,-0.0,-0.0,0,-0.0,0.0,0.0,-0.0,-1.5500000000000003,-0.9500000000000002,0.2
Francisco Rivera,Alex Caceres,1.91,1.9,2015-06-06,1,-7.619999999999976,-5.0800000000000125,6.699520876112256,-0.13999999999999968,-0.08000000000000002,0.07000000000000028,0.06000000000000005,0.47,-0.050000000000000044,0.040000000000000036,-0.09999999999999998,-0.8955709383237718,0,0,0.0,0.0,-4,0.0,0.0,0.0,0.0,-0.13999999999999968,0.07000000000000028,0.040000000000000036
Fabricio Werdum,Cain Velasquez,2.26,1.65,2015-06-13,1,0.0,7.6200000000000045,4.993839835728949,-2.7800000000000002,-0.04999999999999993,0.31000000000000005,-0.019999999999999907,-3.38,-0.14,-0.54,0.7999999999999999,-57.686469290833884,1,0,0.19999999999999996,-0.13888888888888884,-3,0.0,0.0,0.0,0.0,-2.7800000000000002,0.31000000000000005,-0.54
Gilbert Melendez,Eddie Alvarez,1.81,2.01,2015-06-13,0,10.159999999999997,-0.0,1.7494866529774136,-0.8800000000000003,-0.07999999999999996,-1.8599999999999999,0.07999999999999996,-1.28,0.04999999999999999,-0.21000000000000008,-0.3,6.869528119774031,0,0,0.3333333333333333,0.3333333333333333,2,-0.0,0.0,0.0,-0.0,-0.8800000000000003,-1.8599999999999999,-0.21000000000000008
Nate Marquardt,Kelvin Gastelum,2.04,1.79,2015-06-13,0,7.6200000000000045,7.6200000000000045,12.511978097193705,-0.94,0.07,-1.2000000000000002,-0.019999999999999907,0.8300000000000001,0.16000000000000003,0.09999999999999998,0.7000000000000001,-14.216105357421611,0,0,-0.4,-0.2222222222222222,12,-0.0,0.0,0.0,-0.0,-0.94,-1.2000000000000002,0.09999999999999998
Yair Rodriguez,Charles Rosa,1.28,3.75,2015-06-13,1,5.0800000000000125,5.0800000000000125,-6.119096509240247,1.5700000000000003,0.10000000000000003,-0.08000000000000007,0.050000000000000044,-0.96,-0.06,0.20999999999999996,-0.4,13.878164216574987,0,0,0.5,0.5,-1,15.0,1.0,0.0,0.0,1.5700000000000003,-0.08000000000000007,0.20999999999999996
Angela Hill,Tecia Pennington,1.43,2.84,2015-06-13,0,10.159999999999997,5.0800000000000125,4.591375770020534,0.7299999999999995,0.020000000000000018,1.52,-0.010000000000000009,0.19999999999999996,0.15999999999999998,0.09999999999999998,0.1,-0.0,0,0,-0.0,-0.0,0,8.0,1.0,0.0,-0.0,0.7299999999999995,1.52,0.09999999999999998
Drew Dober,Efrain Escudero,2.01,1.81,2015-06-13,0,-2.539999999999992,-2.539999999999992,-2.7597535934291564,1.5600000000000005,-0.030000000000000027,2.0300000000000002,-0.09999999999999998,-0.7000000000000001,-0.24000000000000002,-0.08000000000000007,-0.7000000000000001,-0.05289408270164131,0,0,0.1333333333333333,-0.1111111111111111,-6,-0.0,0.0,0.0,-0.0,1.5600000000000005,2.0300000000000002,-0.08000000000000007
Alejandro Perez,Patrick Williams,1.8,2.02,2015-06-13,0,-15.23999999999998,-5.0800000000000125,-7.986310746064344,-0.6699999999999999,-0.16000000000000003,-0.94,0.08999999999999997,-2.17,-0.18999999999999997,-0.30000000000000004,-0.2,32.0,1,-1,1.0,1.0,0,-0.0,0.0,0.0,-0.0,-0.6699999999999999,-0.94,-0.30000000000000004
Francisco Trevino,Johnny Case,1.96,1.85,2015-06-13,0,-5.079999999999984,-2.5400000000000205,7.529089664613281,-1.3000000000000003,0.03999999999999998,-0.2400000000000002,0.030000000000000027,-0.73,-0.23,-0.31,-0.2,-15.179662003748945,-1,0,-0.0,-0.0,-1,-0.0,0.0,0.0,-0.0,-1.3000000000000003,-0.2400000000000002,-0.31
Augusto Montano,Cathal Pendred,2.13,1.73,2015-06-13,0,-5.0800000000000125,-0.0,2.8528405201916485,0.9699999999999998,0.020000000000000018,-0.34999999999999964,0.010000000000000009,-2.46,-0.23,-0.16999999999999993,-0.4,-31.219756646234373,-2,0,-0.0,-0.0,-2,-0.0,0.0,0.0,-0.0,0.9699999999999998,-0.34999999999999964,-0.16999999999999993
Gabriel Benitez,Clay Collard,1.99,1.82,2015-06-13,1,-5.079999999999984,-7.6200000000000045,4.733744010951405,1.04,0.08999999999999997,-0.5099999999999998,0.13,-2.59,0.10999999999999999,-0.15999999999999992,0.4,13.931432876367808,0,0,0.5,0.5,-1,0.0,0.0,0.0,0.0,1.04,-0.5099999999999998,-0.15999999999999992
Chico Camus,Henry Cejudo,2.19,1.68,2015-06-13,0,5.079999999999984,5.079999999999984,2.0369609856262834,-1.25,-0.06,-1.38,0.07000000000000006,-1.01,0.11000000000000004,-0.0,0.30000000000000004,-18.203638933896627,-1,0,-0.4,-0.4,3,-0.0,0.0,0.0,-0.0,-1.25,-1.38,-0.0
Tatsuya Kawajiri,Dennis Siver,2.12,1.73,2015-06-20,1,-2.5400000000000205,2.5400000000000205,0.6844626967830294,-1.83,0.12,-0.6600000000000001,-0.15000000000000002,2.76,0.15999999999999998,-0.020000000000000018,0.8,-60.42764709280368,0,0,-0.09999999999999998,-0.11111111111111116,-16,0.0,0.0,0.0,0.0,-1.83,-0.6600000000000001,-0.020000000000000018
Steve Kennedy,Peter Sobotta,1.7,2.17,2015-06-20,0,0.0,-2.539999999999992,3.849418206707732,0.13999999999999968,-0.050000000000000044,2.6199999999999997,-0.12999999999999995,0.9799999999999998,0.010000000000000009,-0.77,-0.5,27.598094649977156,-1,0,0.25,0.25,-4,-0.0,0.0,0.0,0.5,0.029999999999999583,0.0,0.0
Nick Hein,Lukasz Sajewski,2.07,1.76,2015-06-20,1,-12.700000000000017,-5.0800000000000125,6.592744695414101,0.5899999999999999,0.0,-0.27,0.020000000000000018,-0.15000000000000002,0.08000000000000002,0.16999999999999993,0.0,0.032576860894323545,0,1,0.0,0.0,2,0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Masio Fullen,Makwan Amirkhani,1.8,2.03,2015-06-20,0,-5.079999999999984,-0.0,2.0917180013689283,1.13,-0.12,0.52,0.08000000000000002,-3.49,-0.09999999999999998,0.33999999999999997,-1.1,2.1759654155368935,0,0,-0.0,-0.0,0,-0.0,0.0,0.0,-0.0,1.13,0.52,0.33999999999999997
Joanna Jedrzejczyk,Jessica Penne,1.7,2.17,2015-06-20,1,-5.0800000000000125,2.539999999999992,-4.547570157426421,3.6500000000000004,0.14999999999999997,-1.7999999999999998,0.16999999999999998,-1.02,0.44,0.44000000000000006,-0.4,31.26369320647791,2,0,0.0,0.0,2,0.0,0.0,0.0,0.0,3.6500000000000004,-1.7999999999999998,0.44000000000000017
Arnold Allen,Alan Omer,1.38,3.08,2015-06-20,1,0.0,-5.0800000000000125,-5.355236139630392,0.029999999999999805,-0.12000000000000005,0.94,-0.040000000000000036,-0.44999999999999996,0.18,0.06999999999999995,0.3,16.0,0,-1,0.5,0.5,-1,13.0,1.0,0.0,0.5,0.029999999999999583,0.0,0.0
Noad Lahat,Niklas Backstrom,1.94,1.87,2015-06-20,1,0.0,-10.159999999999997,5.204654346338124,1.67,0.050000000000000044,-2.1799999999999997,0.22999999999999998,-0.5499999999999998,-0.54,-0.5599999999999999,0.19999999999999973,0.5015624324107648,1,-1,0.0,0.0,0,0.0,0.0,0.0,0.0,1.67,-2.1799999999999997,-0.5599999999999999
Scott Askham,Antonio Dos Santos,1.94,1.87,2015-06-20,1,0.0,12.699999999999989,0.16974674880218998,-2.3700000000000006,-0.04999999999999999,-0.41999999999999993,0.09000000000000002,0.44,0.18,-0.35,0.7,2.035615528028302,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,-2.3700000000000006,-0.41999999999999993,-0.35
Piotr Hallmann,Magomed Mustafaev,1.64,2.26,2015-06-20,0,-0.0,2.539999999999992,0.9390828199863108,1.3900000000000001,-0.12999999999999995,0.48999999999999977,0.16999999999999998,-0.7600000000000002,-0.06,0.47,-0.0,3.8791228228276395,0,1,-0.0,-0.0,4,-0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Yuta Sasaki,Taylor Lapilus,1.97,1.85,2015-06-20,0,-5.079999999999984,10.160000000000025,2.5023956194387402,-2.4299999999999997,-0.07,-0.10999999999999988,-0.12,2.76,0.09999999999999998,-0.36000000000000004,0.8999999999999999,-16.250120222251326,-1,1,-0.5,-0.5,1,-0.0,0.0,0.0,-0.0,-2.4299999999999997,-0.10999999999999988,-0.36000000000000004
Alan Patrick,Mairbek Taisumov,1.96,1.85,2015-06-20,0,2.5400000000000205,5.0800000000000125,5.056810403832991,-1.16,0.010000000000000009,-0.07999999999999963,-0.21000000000000002,1.6699999999999997,-0.3,-0.45,0.3,2.700946719055537,0,0,0.25,0.25,-2,-0.0,0.0,0.0,-0.0,-1.16,-0.07999999999999963,-0.45
Yoel Romero,Lyoto Machida,2.14,1.72,2015-06-27,1,-2.5400000000000205,-2.539999999999992,1.081451060917182,0.8500000000000001,-0.040000000000000036,1.4799999999999998,-0.010000000000000009,0.3600000000000001,-0.35000000000000003,0.030000000000000027,-0.4,-22.222399477064755,5,-1,0.4,0.30000000000000004,-15,0.0,0.0,0.0,0.0,0.8500000000000001,1.4799999999999998,0.030000000000000027
Lorenz Larkin,Santiago Ponzinibbio,2.16,1.7,2015-06-27,1,-2.539999999999992,-2.539999999999992,0.06297056810403845,-1.2500000000000004,0.050000000000000044,-1.9399999999999995,0.020000000000000018,-0.32999999999999996,0.14999999999999997,0.08000000000000007,0.1,-37.05289125832314,-1,0,-0.2666666666666666,-0.3333333333333333,3,0.0,0.0,0.0,0.0,-1.2500000000000004,-1.9399999999999995,0.08000000000000007
Antonio Carlos Junior,Eddie Gordon,1.85,1.97,2015-06-27,1,7.6200000000000045,5.0800000000000125,-6.650239561943877,-0.07999999999999985,0.09999999999999998,-0.4299999999999997,-0.07999999999999996,1.49,-0.43999999999999995,-0.09999999999999998,0.8,16.828950840921834,0,-1,0.16666666666666669,0.16666666666666669,-1,0.0,0.0,0.0,0.0,-0.07999999999999985,-0.4299999999999997,-0.09999999999999998
Thiago Santos,Steve Bosse,1.86,1.95,2015-06-27,1,10.159999999999997,7.6200000000000045,-2.4421629021218365,-2.27,-0.040000000000000036,-2.81,0.030000000000000027,-0.040000000000000036,0.0,-0.35,0.1,1.452624363780842,1,0,0.0,0.0,4,0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Levan Makashvili,Hacran Dias,2.02,1.8,2015-06-27,0,-2.539999999999992,-0.0,-4.56125941136208,0.79,0.13000000000000006,-1.2400000000000002,0.05999999999999994,1.17,0.02999999999999997,0.08999999999999997,-0.5,6.761571031465564,0,0,0.5,0.5,-3,-0.0,0.0,0.0,-0.0,0.79,-1.2400000000000002,0.08999999999999986
Leandro Silva,Lewis Gonzalez,1.94,1.87,2015-06-27,1,0.0,-2.5400000000000205,1.853524982888434,0.9900000000000002,0.10999999999999999,0.20999999999999996,0.22000000000000003,-0.24,0.03999999999999998,0.030000000000000027,0.4,-13.84720304026564,1,0,-0.16666666666666669,-0.16666666666666669,3,0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Tony Sims,Steve Montgomery,1.92,1.89,2015-06-27,1,0.0,-12.699999999999989,5.180013689253936,-3.0399999999999996,0.24,-3.3600000000000003,0.18000000000000005,0.71,0.5,-0.14,0.7,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.029999999999999583,0.0,0.0
Sirwan Kakai,Danny Martinez,1.88,1.93,2015-06-27,1,0.0,-2.539999999999992,-4.303901437371664,0.8399999999999999,0.12999999999999995,0.8599999999999999,-0.010000000000000009,1.0,-0.030000000000000027,0.47,0.0,31.829428642587345,0,-2,0.5,0.5,-2,0.0,0.0,0.0,0.5,0.029999999999999583,0.0,0.0
Alex Oliveira,Joe Merritt,1.77,2.06,2015-06-27,1,0.0,-2.539999999999992,-3.958932238193018,1.4600000000000002,-0.06999999999999995,1.8199999999999998,-0.2,2.35,0.38,-0.050000000000000044,0.6,3.1342954529129656,1,0,0.0,0.0,2,0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Brandon Thatch,Gunnar Nelson,2.09,1.75,2015-07-11,0,5.0800000000000125,7.6200000000000045,3.047227926078026,0.9300000000000002,-0.19,0.5699999999999998,0.040000000000000036,-0.6399999999999999,0.14,-0.18000000000000005,-0.30000000000000004,-24.90643413703242,0,0,-0.13333333333333341,-0.13333333333333341,-2,-0.0,0.0,0.0,-0.0,0.9300000000000006,0.5700000000000003,-0.18000000000000005
Rory MacDonald,Robbie Lawler,1.94,1.87,2015-07-11,0,5.079999999999984,2.539999999999992,-7.340177960301162,-0.10000000000000009,-0.04999999999999999,-1.87,0.030000000000000027,1.12,-0.17000000000000004,0.22999999999999998,0.4,7.935808875137127,0,0,-0.0,0.10389610389610393,-3,-0.0,0.0,0.0,-0.0,-0.10000000000000053,-1.8700000000000006,0.22999999999999998
Jeremy Stephens,Dennis Bermudez,2.35,1.6,2015-07-11,1,12.700000000000017,7.6200000000000045,0.5530458590006866,-1.29,-0.06,0.18000000000000016,-0.020000000000000018,-2.79,-0.020000000000000018,-0.20999999999999996,-0.7000000000000001,-62.44960745959361,0,1,-0.20000000000000007,-0.2777777777777778,11,0.0,0.0,0.0,0.0,-1.2900000000000014,0.18000000000000016,-0.21000000000000008
Thomas Almeida,Brad Pickett,1.57,2.42,2015-07-11,1,5.0800000000000125,2.5400000000000205,-12.848733744010953,1.8199999999999998,0.12,0.2999999999999998,0.05999999999999994,-2.3000000000000003,-0.3,0.17000000000000004,-0.4,46.23874306655807,2,-2,0.6,0.5555555555555556,-7,0.0,0.0,0.0,0.0,1.8199999999999998,0.2999999999999998,0.17000000000000004
Conor McGregor,Chad Mendes,2.18,1.69,2015-07-11,1,20.32000000000002,7.6200000000000045,-3.2032854209445603,2.5400000000000005,0.0,2.31,-0.13,-3.46,0.0,-0.33999999999999997,-0.19999999999999998,-10.506315903086033,4,0,0.19999999999999996,0.19999999999999996,-5,0.0,0.0,0.0,0.0,2.5400000000000005,2.31,-0.33999999999999997
Alex Garcia,Mike Swick,2.13,1.73,2015-07-11,1,-12.700000000000017,-10.159999999999997,-8.068446269678304,-0.5499999999999998,-0.06,0.7399999999999998,0.04999999999999993,2.66,0.020000000000000018,0.050000000000000044,-0.5,-55.636887970158114,0,0,0.2666666666666666,-0.04761904761904767,-11,0.0,0.0,0.0,0.0,-0.55,0.7399999999999998,0.050000000000000044
Cody Pfister,Yosdenis Cedeno,1.84,1.97,2015-07-11,1,10.159999999999997,5.0800000000000125,-5.409993155373034,-0.22999999999999998,-0.03999999999999998,1.1999999999999997,-0.16000000000000003,2.82,0.3,-0.31,-0.3,-2.1750807595688,0,0,-0.3333333333333333,-0.3333333333333333,-2,0.0,0.0,0.0,0.0,-0.22999999999999998,1.1999999999999995,-0.31
Neil Seery,Louis Smolka,1.79,2.03,2015-07-11,0,-10.159999999999997,-12.699999999999989,11.876796714579058,-1.1099999999999999,-0.06,-0.3200000000000003,0.04999999999999993,-0.9099999999999999,-0.07999999999999996,0.21000000000000002,-0.19999999999999996,-0.06862623519009503,1,0,-0.0,-0.0,0,-0.0,0.0,0.0,-0.0,-1.1099999999999999,-0.31999999999999984,0.21000000000000002
Tim Means,Matt Brown,2.11,1.74,2015-07-11,0,-0.0,5.0800000000000125,-3.1101984941820646,1.2800000000000002,-0.06000000000000005,0.73,0.04999999999999993,-0.54,-0.06,0.010000000000000009,-1.1,-24.497912260111434,4,-2,0.20000000000000007,0.03508771929824561,-10,-0.0,0.0,0.0,-0.0,1.2800000000000007,0.7299999999999995,0.010000000000000009
Cathal Pendred,John Howard,1.53,2.53,2015-07-11,0,7.6200000000000045,15.23999999999998,-4.506502395619439,0.3400000000000003,-0.06,-0.07000000000000028,0.040000000000000036,-0.2400000000000002,-0.26,0.29999999999999993,-0.0,71.318485506662,4,-3,0.6,0.5,-8,-0.0,0.0,0.0,-0.0,0.3400000000000003,-0.07000000000000028,0.29999999999999993
Cody Garbrandt,Henry Briones,1.81,2.0,2015-07-11,1,-10.159999999999997,0.0,-10.704996577686519,-0.6800000000000002,-0.019999999999999962,-1.0199999999999996,0.04999999999999993,0.85,0.22,0.29000000000000004,-0.6,1.2134344859580324,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.6800000000000002,-1.0199999999999996,0.29000000000000004
Stephen Thompson,Jake Ellenberger,1.89,1.92,2015-07-12,1,10.159999999999997,7.6200000000000045,2.1245722108145095,1.5799999999999996,0.07,0.16999999999999993,-0.05999999999999994,-1.81,-0.12,-0.22999999999999998,-0.4,0.8761617471536738,3,0,0.4,0.19047619047619047,-8,0.0,0.0,0.0,0.0,1.5799999999999996,0.16999999999999993,-0.22999999999999998
Hayder Hassan,Kamaru Usman,2.87,1.42,2015-07-12,0,0.0,-5.079999999999984,4.555783709787818,-2.0500000000000003,-0.04999999999999999,0.4900000000000002,-0.07000000000000006,-2.79,-0.44,-0.64,-0.1,-0.0,0,0,-0.0,-0.0,0,-11.0,0.0,1.0,-0.0,0.029999999999999583,0.0,0.0
Vicente Luque,Michael Graves,2.06,1.77,2015-07-12,0,10.159999999999997,2.539999999999992,-0.8843258042436695,3.55,-0.040000000000000036,3.7700000000000005,-0.06999999999999995,-3.9099999999999997,-0.040000000000000036,-0.07000000000000006,0.29999999999999993,-0.0,0,0,-0.0,-0.0,0,-0.0,0.0,0.0,-0.0,0.029999999999999583,0.0,0.0
Angela Magana,Michelle Waterson-Gomez,2.02,1.8,2015-07-12,0,7.6200000000000045,-5.0800000000000125,2.4312114989733082,-1.89,-0.18,0.6699999999999999,-0.06,-0.9899999999999999,-0.08000000000000002,-0.4099999999999999,-0.19999999999999996,-16.0,0,1,-0.5,-0.5,1,-0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Jorge Masvidal,Cezar Ferreira,1.8,2.02,2015-07-12,1,-10.159999999999997,-5.079999999999984,0.26009582477754734,2.15,0.04999999999999999,0.6099999999999999,0.10999999999999999,-1.31,0.05999999999999994,-0.12,-0.2,20.138361071333065,0,0,0.0,0.04761904761904767,1,0.0,0.0,0.0,0.0,2.15,0.6100000000000003,-0.12000000000000022
Caio Magalhaes,Josh Samman,1.79,2.03,2015-07-12,0,-15.240000000000009,-5.0800000000000125,0.24914442162902262,0.18999999999999995,-0.12,0.3099999999999996,0.22000000000000003,-0.040000000000000036,-0.18000000000000002,0.24999999999999994,1.2000000000000002,14.764268306676513,2,0,-0.19999999999999996,-0.19999999999999996,3,-0.0,0.0,0.0,-0.0,0.18999999999999995,0.3099999999999996,0.24999999999999994
Jerrod Sanders,Russell Doane,1.94,1.87,2015-07-12,1,5.079999999999984,2.539999999999992,6.8665297741273115,-0.87,0.24,-0.54,-0.07,0.0900000000000003,-0.12,-0.020000000000000018,0.8,-33.80484848853962,0,0,-0.6666666666666666,-0.6666666666666666,-2,0.0,0.0,0.0,0.0,-0.87,-0.54,-0.020000000000000018
Dan Miller,Trevor Smith,2.17,1.7,2015-07-12,0,-2.539999999999992,-5.0800000000000125,-0.48186173853525105,-1.2600000000000002,-0.19000000000000006,-0.25,-0.020000000000000018,-0.030000000000000027,0.22000000000000003,-0.13,1.1,6.796752642641422,0,0,-0.0,0.09999999999999998,7,-0.0,0.0,0.0,-0.0,-1.2600000000000002,-0.25,-0.13
Dominic Waters,George Sullivan,1.87,1.94,2015-07-12,0,15.240000000000009,2.539999999999992,-8.079397672826833,-3.05,-0.16,0.10999999999999988,-0.17999999999999994,2.7,0.32,-0.09999999999999998,-0.7,-16.66658945288168,0,-1,-0.16666666666666663,-0.16666666666666663,-3,-0.0,0.0,0.0,0.5,0.029999999999999583,0.0,0.0
Darrell Montague,Willie Gates,2.23,1.66,2015-07-12,0,-12.699999999999989,-5.0800000000000125,-0.7830253251197838,0.11999999999999988,-0.13,1.0999999999999996,0.14,0.72,0.25,-0.34,0.9999999999999999,-14.907670171997779,0,1,-0.0,-0.0,1,-0.0,0.0,0.0,-0.0,0.11999999999999988,1.0999999999999996,-0.34
Maximo Blanco,Mike de la Torre,1.92,1.89,2015-07-12,1,0.0,-7.6200000000000045,2.9349760438056123,0.9000000000000004,0.04999999999999999,-1.56,0.15000000000000002,1.4900000000000002,0.19999999999999998,-0.19999999999999996,0.3,1.789339181176274,1,0,0.09999999999999998,0.0,4,0.0,0.0,0.0,0.0,0.9000000000000004,-1.56,-0.19999999999999996
